Name,Address,Lat,Long,logo
Geographic Computer Technologies LLC,"2315 N Woodlawn Ave Ste 201,Metairie LA 70001-7402,United States",29.9951714,-90.18023,logos/GeographicComputerTechnologiesLLC.png
Geographic Innovations,"602 Grace Cir,Parker SD 57053,United States",43.3905101,-97.1458447,logos/GeographicInnovations.png
Geographic Resource Solutions,"2300 Fickle Hill Rd,Arcata CA 95521-9059,United States",40.8644102,-124.0406047,logos/GeographicResourceSolutions.png
Geographic Systems LLC,"1910 Stanley St,Orlando FL 32803-5531,United States",28.5488693,-81.3570211,logos/GeographicSystemsLLC.png
Geoinfo Services Sdn Bhd,"31 Jalan Bandar 2 Taman Melana,Kuala Lumpur 53100,Malaysia",3.2087763,101.7514902,logos/GeoinfoServicesSdnBhd.png
GeoJango Maps,"1270 Quarry Ln Ste B,Pleasanton CA 94566-4726,United States",37.6748184,-121.8660767,logos/GeoJangoMaps.png
Geolab Information Technology,"Necmettin Erbakan Caddesi,Instanbul,T�rkiye",40.8622788,29.294784,logos/GeolabInformationTechnology.png
Geologic Data Systems Inc,"5994 S Prince St Ste 203,Littleton CO 80120-2084,United States",39.6081303,-105.0159865,logos/GeologicDataSystemsInc.png
geoLOGIC systems ltd.,"1500-401 9th Ave SW,Calgary AB T2P 3C5,Canada",51.044439,-114.06989,logos/geoLOGICsystemsltd..png
GeoLytix Ltd,"65 Kings Cross Road,London WC1X 9LW,United Kingdom",51.527416,-0.1152214,logos/GeoLytixLtd.png
GeoMagis,"Wiener Strasse 34/2,Sankt Poelten 3100,Austria",48.2044396,15.6275008,logos/GeoMagis.png
GEOMAP SAS,"Steet 128 A No 53-41,Bogota,Colombia",4.7137319,-74.0601207,logos/GEOMAPSAS.png
GeoMapps,"7 Calle 7 y 8 Ave,Comayaguela 11102,Honduras",14.1054956,-87.2326979,logos/GeoMapps.png
Geomatex Integrated Solutions,"10/A/4 Taqseem Laselky,Cairo,Egypt",29.9706117,31.2847093,logos/GeomatexIntegratedSolutions.png
Geomatics CIT Group,"Building 36 Heliopolis Gardens,Cairo 11111,Egypt",30.0444196,31.2357116,logos/GeomaticsCITGroup.png
GeoMattix,"230 Sunset Dr,Sedona AZ 86336-5401,United States",34.8610474,-111.7946068,logos/GeoMattix.png
GeoMechanique LLC,"413 23rd Avenue,Seattle WA 98122,United States",47.6055563,-122.3030099,logos/GeoMechaniqueLLC.png
Geomorph Information Systems LLC,"2920 Roxbury Dr,Reno NV 89523-2276,United States",39.5444871,-119.8837575,logos/GeomorphInformationSystemsLLC.png
Geonetics Inc,"803 Summer St,Boston MA 02127,United States",42.3399889,-71.0358506,logos/GeoneticsInc.png
GeoNorth Information Systems Llc,"561 E 36th Ave,Anchorage AK 99503-4170,United States",61.1885803,-149.8739725,logos/GeoNorthInformationSystemsLlc.png
Totalmobile (Ireland) Limited,"12-13 Temple Lane South,Dublin 2 D02PX54,Ireland",53.3452811,-6.2644453,logos/Totalmobile(Ireland)Limited.png
Geopliant LLC,"2831 Summerfield Rd,Falls Church VA 22042-2062,United States",38.8754466,-77.1797672,logos/GeopliantLLC.png
GeoPostcodes,"Rue des Poissonniers 13,Bruxelles 1000,Belgium",50.8492673,4.348215,logos/GeoPostcodes.png
Georeal Spol SRO,"12 Halkova,Plzen 301 00,Czech Republic",49.7405734,13.3698875,logos/GeorealSpolSRO.png
George Butler Associates Inc,"9801 Renner Blvd Ste 300,Lenexa KS 66219-8117,United States",38.9504708,-94.7779463,logos/GeorgeButlerAssociatesInc.png
Geosense,"TR Das Mimosas,Parede,Portugal",38.7018002,-9.370162,logos/Geosense.png
Geoservice Srl,"Via Garibaldi 80,Fermo 63900,Italy",43.1628689,13.7212431,logos/GeoserviceSrl.png
Geospan Corp,"6901 E Fish Lake Rd Ste 156,Maple Grove MN 55369-5456,United States",45.0797039,-93.4447115,logos/GeospanCorp.png
Geospatial Enterprise,"13000 Harbor Center Dr,Woodbridge VA 22192-2846,United States",38.6731618,-77.2556918,logos/GeospatialEnterprise.png
Geospatial Extensions,"2067 Double Creek Dr,Powder Springs GA 30127-7007,United States",33.9031436,-84.6531233,logos/GeospatialExtensions.png
Geospatial Intelligence Pt,"Level 2, Suite 2.04, 42 Macqua,Barton ACT 2600,Australia",-35.3073508,149.1358404,logos/GeospatialIntelligencePt.png
GeoSpatialMinds,"Main St,Zalka 2324,Lebanon",33.9027786,35.5758587,logos/GeoSpatialMinds.png
Geosys Enterprise Solutions Pvt Ltd,"6 3 841 A 2 C1 Ameerpet,Hyderabad 500 016,India",17.4375084,78.4482441,logos/GeosysEnterpriseSolutionsPvtLtd.png
Geosystems Srl,"Via Atto Vannucci 7,Firenze 50134,Italy",43.7905862,11.2484439,logos/GeosystemsSrl.png
Geotech Computer Systems Inc,"10875 E Orchard Pl,Englewood CO 80111-5745,United States",39.6087928,-104.8622677,logos/GeotechComputerSystemsInc.png
Geotech Overseas,"Jabal Al Zaytun St,Riyadh RIYADH,Saudi Arabia",24.7135517,46.6752957,logos/GeotechOverseas.png
Geotechnologies Sp Z o o,"Dlugosza 60,Wroclaw 51-162,Poland",51.1353601,17.0654838,logos/GeotechnologiesSpZoo.png
GeoTechVision,"TIC Bldg, 237 Old Hope Rd,Kingston 00000,Jamaica",18.017525,-76.754439,logos/GeoTechVision.png
GeoTerra Inc,"860 Mckinley St,Eugene OR 97402-2710,United States",44.0508199,-123.1302645,logos/GeoTerraInc.png
GeoVerra Inc,"17327-106A Ave,Edmonton AB T5S 1M7,Canada",53.5515864,-113.620336,logos/GeoVerraInc.png
Geovironment Consulting,"630 W 7th St,San Jacinto CA 92583-4015,United States",33.7790791,-116.9688285,logos/GeovironmentConsulting.png
Orbitgeo Tecnologia,"R Senador Dantas, 29, Sala 26,Vitoria 20.031-202,Brazil",-20.3196644,-40.3384748,logos/OrbitgeoTecnologia.png
GeoWize,"633 Stonebridge Dr.,Longmont CO 80503,United States",40.1513807,-105.1480716,logos/GeoWize.png
GeoXite Ltda,"Napoleon 3565 of 202 Las Condes,Santiago 9300003,Chile",-33.4824192,-70.7542925,logos/GeoXiteLtda.png
Lovell Johns Ltd,"10 Hanborough Business Park,Witney OX29 8RU,United Kingdom",51.8255137,-1.368485,logos/LovellJohnsLtd.png
Gibb Portugal,"Alameda Antonio Sergio 22 9 C,Lisbon 1495-132,Portugal",38.7148909,-9.2331773,logos/GibbPortugal.png
Giffels Webster Engineers Inc,"28 W Adams Ave Ste 1200,Detroit MI 48226-1660,United States",42.336919,-83.0517197,logos/GiffelsWebsterEngineersInc.png
Geographic Information Management,"Philipssite 5 bus 27,Heverlee B-3001,Belgium",50.866978,4.713539,logos/GeographicInformationManagement.png
GIMS Botswana Pty Ltd,"PO Box 247AAH,Gaborone,Botswana",-24.6282079,25.9231471,logos/GIMSBotswanaPtyLtd.png
GIS Co Ltd,"202 Nanglinchi Rd,Bangkok 10120,Thailand",13.7030146,100.5436044,logos/GISCoLtd.png
GIS Consortium India,"Sector 63,Noida Uttar Pradesh 201301,India",28.6209681,77.3811702,logos/GISConsortiumIndia.png
GIS KONSULT Ltd,"No 42 Kenneth Dike Way,Ibadan 234,Nigeria",7.4334245,3.9126107,logos/GISKONSULTLtd.png
GIS Peace,"2951 Niagara St,Denver CO 80207-2904,United States",39.7593915,-104.9109392,logos/GISPeace.png
GIS Solutions Inc,"3216 Brickler Rd,Springfield IL 62707-8853,United States",39.8499519,-89.5775032,logos/GISSolutionsInc.png
GIS Workshop,"3905 S 148th St Ste 200,Omaha NE 68144-5573,United States",41.22126,-96.143432,logos/GISWorkshop.png
GIS Expert Sp. z o.o.,"ul. Vetterow 1,Lublin 20-277,Poland",51.224402,22.6348546,logos/GISExpertSp.zo.o..png
Gaxam Sp. z o.o.,"ul. Wojciechowskiego 52 m.26,Warszawa MZ 02-495,Poland",52.1950388,20.8711904,logos/GaxamSp.zo.o..png
GIS4Business Ltd,"106 The Headlands,Market Harborough LE167DL,United Kingdom",52.4825898,-0.910914,logos/GIS4BusinessLtd.png
Kanini Software Solutions Inc,"25 Century Blvd Ste 602,Nashville TN 37214-3770,United States",36.1474962,-86.6847796,logos/KaniniSoftwareSolutionsInc.png
GISCOE Pty Ltd,"249 Basden Avenue,Raslouw Centurion 0149,South Africa",-25.8387674,28.197365,logos/GISCOEPtyLtd.png
GISCON Middle East WLL,"Abdullah Al-Mubarak St,Kuwait City,Kuwait",29.3627967,47.9843379,logos/GISCONMiddleEastWLL.png
GEMDAT OOE GmbH & Co KG,"Schiffmannstrasse 4,Linz 4020,Austria",48.2672097,14.2797983,logos/GEMDATOOEGmbH&CoKG.png
GISEDGE Inc,"290 Tait Ter Se,Port Charlotte FL 33952-9147,United States",26.9599592,-82.0913943,logos/GISEDGEInc.png
GISimplify,"128 Winner St,Acworth GA 30102-3302,United States",34.111629,-84.600319,logos/GISimplify.png
GISIT s.r.o.,"Mlynska 326 13,Brno 60200,Czech Republic",49.1911096,16.6166127,logos/GISITs.r.o..png
GISonLine Sp. z o.o. Sp. k,"ul. Szlak 65/901A,Krakow 31-153,Poland",50.0706742,19.9413449,logos/GISonLineSp.zo.o.Sp.k.png
GISPartner Sp z o.o.,"ul. Dlugosza 60,Wroclaw 51-162,Poland",51.1353601,17.0654838,logos/GISPartnerSpzo.o..png
Gistic Research Inc,"2033 E Warner Rd,Tempe AZ 85284-3417,United States",33.3342544,-111.9005019,logos/GisticResearchInc.png
Giza Systems SAE,"Plot 176 Second Sector,New Cairo 11835,Egypt",30.007413,31.4913182,logos/GizaSystemsSAE.png
Global Marketing Insights Inc,"8803 Brecksville Rd Ste 306,Brecksville OH 44141-1932,United States",41.3222428,-81.6260276,logos/GlobalMarketingInsightsInc.png
Globolive 3D Pvt Ltd,"104 Mumbai Samachar Marg,Mumbai 400001,India",18.9290595,72.8336417,logos/Globolive3DPvtLtd.png
GM Digital CIA Ltda,"Av 12 de Octubre N24-739,QUITO,Ecuador",-0.2036151,-78.4839409,logos/GMDigitalCIALtda.png
Gnomon Inc,"1601 Fairview Dr Ste G,Carson City NV 89701-5860,United States",39.1492722,-119.7503238,logos/GnomonInc.png
Gomez & Sullivan Engineers DPC,"288 Genesee St,Utica NY 13502-4620,United States",43.0983986,-75.238198,logos/Gomez&SullivanEngineersDPC.png
GPC Global Information Solutions LLC,"Reem Island,Abu Dhabi,United Arab Emirates",24.4942437,54.4068603,logos/GPCGlobalInformationSolutionsLLC.png
GPS IT Ltd,"299 Cameron Rd,Tauranga 3110,New Zealand",-37.689186,176.1648247,logos/GPSITLtd.png
Graph Land,"26 28 rue Artaud,Lyon 69004,France",45.7809929,4.8359403,logos/GraphLand.png
Graphic Imaging Services Inc,"7380 W Sahara Ave,Las Vegas NV 89117-2760,United States",36.1441417,-115.2538143,logos/GraphicImagingServicesInc.png
Great Pyrenees Technology LLC,"111 Saint James Ct Ste C,Frankfort KY 40601-9855,United States",38.1523826,-84.8926528,logos/GreatPyreneesTechnologyLLC.png
SC Greensoft Srl,"Soseaua Arcu, nr. 8, sala Vointa,Iasi 6600,Romania",47.1685457,27.5717139,logos/SCGreensoftSrl.png
Gresham Smith,"222 2nd Ave S Ste 1400,Nashville TN 37201-2373,United States",36.1593655,-86.7733322,logos/GreshamSmith.png
Groupe de geomatique Azimut Inc,"201-795, boul Jean-Paul-Vincent,Longueuil QC J4G 1R3,Canada",45.5612487,-73.4741548,logos/GroupedegeomatiqueAzimutInc.png
Groupe Trifide Inc,"150-455, rue Marais,Quebec QC G1M 3A2,Canada",46.8270212,-71.2826759,logos/GroupeTrifideInc.png
Grupo Ingeolan CA,"Universidad Metropolitana,Caracas 1073,Venezuela, Bolivarian Republic of",10.4996231,-66.7843297,logos/GrupoIngeolanCA.png
GRW Inc,"801 Corporate Dr,Lexington KY 40503-5401,United States",38.0119884,-84.5514327,logos/GRWInc.png
GSI Water Solutions Inc,"650 Ne Holladay St,Portland OR 97232-2045,United States",45.529671,-122.659161,logos/GSIWaterSolutionsInc.png
GTB Agency LLC,"243 W Congress St,Detroit MI 48226-3291,United States",42.3286177,-83.0487652,logos/GTBAgencyLLC.png
GTGis Services,"2888 Ross Rd,Tipp City OH 45371-9146,United States",39.9140457,-84.1452038,logos/GTGisServices.png
Gulf Coast Aerial Mapping Company Inc,"302 E Ascension St,Gonzales LA 70737-2912,United States",30.2385321,-90.9186978,logos/GulfCoastAerialMappingCompanyInc.png
Gulf Energy Information,"2 Greenway Plz Ste 1020,Houston TX 77046,United States",29.732659,-95.4317944,logos/GulfEnergyInformation.png
H & G Consultores SAS,"Calle 27 81 36,Medellin ANT 050026,Colombia",6.2283701,-75.6024465,logos/H&GConsultoresSAS.png
H2M architects + engineers,"538 Broadhollow Rd,Melville NY 11747,United States",40.772641,-73.4248246,logos/H2Marchitects+engineers.png
H2Safety Services Inc,"210-7260 12th St SE,Calgary AB T2H 2S5,Canada",50.989367,-114.036243,logos/H2SafetyServicesInc.png
Hammerhead Technology Corporation,"857 Rabbit Rd,Sanibel FL 33957-3017,United States",26.4404509,-82.1087476,logos/HammerheadTechnologyCorporation.png
Hanson Professional Services Inc,"1525 S 6th St,Springfield IL 62703-2801,United States",39.7852477,-89.6487714,logos/HansonProfessionalServicesInc.png
Happy Desert GIS,"3655 W Hills Of Gold Dr,Tucson AZ 85745-9754,United States",32.2894191,-111.0433628,logos/HappyDesertGIS.png
HarborGrid Inc,"12720 Knightsbridge Dr,Woodbridge VA 22192,United States",38.6799711,-77.338518,logos/HarborGridInc.png
Hardlink Consulting Corp,"321-151 Hastings St W,Vancouver BC V6B 1H4,Canada",49.282578,-123.1088027,logos/HardlinkConsultingCorp.png
Harris Govern,"800 N Watters Rd Ste 130,Allen TX 75013-5348,United States",33.1102335,-96.6803212,logos/HarrisGovern.png
HARTerra Spatial Solutions Ltd.,"2233 10th Ave,Castlegar BC V1N 2Z8,Canada",49.290098,-117.654422,logos/HARTerraSpatialSolutionsLtd..png
Hastha Solutions Pty Ltd,"912, 3018 Surfers Paradise Blvd,Surfers Paradise 4217,Australia",-28.006801,153.4288196,logos/HasthaSolutionsPtyLtd.png
Hawaii Information Service,"680 Iwilei Rd Ste 670,Honolulu HI 96817-5392,United States",21.3163894,-157.8704992,logos/HawaiiInformationService.png
HB&A LLC,"102 E Moreno Ave,Colorado Springs CO 80903-3918,United States",38.8257232,-104.8234569,logos/HB&ALLC.png
Heartland GIS,"33 Tarpys Ln,Delaware OH 43015-1455,United States",40.3054862,-83.0945773,logos/HeartlandGIS.png
Hecatic Labs Corp,"4101 40th Ave Sw,Seattle WA 98116,United States",47.5663491,-122.3831916,logos/HecaticLabsCorp.png
Herbert Rowland & Grubic Inc,"369 E Park Dr,Harrisburg PA 17111-2730,United States",40.2633619,-76.8085716,logos/HerbertRowland&GrubicInc.png
Highland Geocomputing LLC,"3850 Montana Vista Ct,Palisade CO 81526-9350,United States",39.0926285,-108.3388295,logos/HighlandGeocomputingLLC.png
Honey Badger Analytics LLC,"1001 Kingwood St Ste 120,Brainerd MN 56401-3397,United States",46.3598184,-94.1935339,logos/HoneyBadgerAnalyticsLLC.png
Honor Engineer Co.,"1100 North Mountain Road,Harrisburg PA 17112-1753,United States",40.3377712,-76.7918792,logos/HonorEngineerCo..png
Horizon GeoSpatial LLC,"1012 Metz Ave,State College PA 16801-4124,United States",40.7842367,-77.8699345,logos/HorizonGeoSpatialLLC.png
Horner & Shifrin,"401 S 18th St Ste 400,Saint Louis MO 63103-2296,United States",38.6253502,-90.2079814,logos/Horner&Shifrin.png
Hounder,"18 E State St Ste 209,Redlands CA 92373-4777,United States",34.0563,-117.181878,logos/Hounder.png
HR Green Inc,"8710 Earhart Ln SW,Cedar Rapids IA 52404-8947,United States",41.8939,-91.6653811,logos/HRGreenInc.png
HP- Drones,"Avenida de Madrid, 19F,Lisboa 1000-194,Portugal",38.7436038,-9.1368595,logos/HP-Drones.png
Huitt Zollars Inc,"5430 Lbj Fwy,Dallas TX 75240-2601,United States",32.9224604,-96.817754,logos/HuittZollarsInc.png
HUVRDATA LLC,"500 N Capital Of Texas Hwy,Austin TX 78746-3302,United States",30.308693,-97.8272527,logos/HUVRDATALLC.png
Hydrologic,"Stadsring 57,Amersfoort,Netherlands",52.1550316,5.3831844,logos/Hydrologic.png
Hyssos Tech,"400 Union Ave Se,Olympia WA 98501-2059,United States",47.039548,-122.896343,logos/HyssosTech.png
IABG mbH,"Einsteinstr. 20,Ottobrunn BY 85521,Germany",48.0510217,11.6591396,logos/IABGmbH.png
IBM Corp,"1 New Orchard Rd,Armonk NY 10504-1722,United States",41.1080896,-73.7201109,logos/IBMCorp.png
Ideal Solutions Company,"Zone #13, Street #980, Building #8,,Doha DA 20851,Qatar",25.2854473,51.5310398,logos/IdealSolutionsCompany.png
IDEMA,"YeAYilce Mahallesi,Istanbul 34418,T�rkiye",41.0958803,29.0008908,logos/IDEMA.png
IDS-Infrastructure Data Solutions Inc,"150E-2 Research Dr,Regina SK S4S 7H9,Canada",50.4130252,-104.5894273,logos/IDS-InfrastructureDataSolutionsInc.png
IDS SA,"1 rue Paul Bert,Champs Sur Marne 77420,France",48.8522496,2.605243,logos/IDSSA.png
IMS Infrastructure Management,"8380 S Kyrene Rd,Tempe AZ 85284-2120,United States",33.3390136,-111.9467531,logos/IMSInfrastructureManagement.png
Inascol S.A.S.,"Cra 13 35 43 of 701,Bogota,Colombia",4.731967,-74.0355759,logos/InascolS.A.S..png
Industrial Information Resources Inc,"2277 Plaza Dr Ste 300,Sugar Land TX 77479,United States",29.5959292,-95.6213708,logos/IndustrialInformationResourcesInc.png
iNet Public Safety Inc,"4300 N Miller Rd,Scottsdale AZ 85251-3619,United States",33.4979107,-111.9187835,logos/iNetPublicSafetyInc.png
WC Technologies Inc,"390 Interlocken Cres Ste 350,Broomfield CO 80021-8051,United States",39.9253372,-105.115069,logos/WCTechnologiesInc.png
Infinity Technologies,"Po Box 582404,Elk Grove CA 95758-0041,United States",38.427766,-121.4798948,logos/InfinityTechnologies.png
Inflor Consultoria E Sistemas Ltda,"Rua Eurico Aguiar 888 Sala 1004,Vitoria 29055-280,Brazil",-20.3043682,-40.3001114,logos/InflorConsultoriaESistemasLtda.png
Infopipe LLC,"5 Eldorado Cir,Santa Fe NM 87508-2210,United States",35.5267022,-105.9083286,logos/InfopipeLLC.png
The cabinet Information & decision,"1 Magles Elshaab,Cairo 11582,Egypt",30.0392089,31.2419354,logos/ThecabinetInformation&decision.png
Information Design London Ltd,"59a Shooters Hill Rd,London SE3 7HS,United Kingdom",51.4739982,0.018535,logos/InformationDesignLondonLtd.png
Information Systems Services,"PO Box 18609,Addis Ababa 001,Ethiopia",8.9806034,38.7577605,logos/InformationSystemsServices.png
infoware GmbH,"Weiherstra�e 38,Bonn NW 53111,Germany",50.7419457,7.0950367,logos/infowareGmbH.png
Infrastructure Engineering Corp,"14271 Danielson St,Poway CA 92064-8818,United States",32.9403725,-117.0207893,logos/InfrastructureEngineeringCorp.png
Infrastructure Engineers,"3060 Saturn St Ste 250,Brea CA 92821-1732,United States",33.909508,-117.8556398,logos/InfrastructureEngineers.png
Innogeo Ingenieurbuero GMBH,"Schulstrasse 16,Sankt Veit Im Vogau 8423,Austria",46.7514587,15.6252027,logos/InnogeoIngenieurbueroGMBH.png
Innovee Consulting LLC,"1345 Avenue Of The Americas,New York NY 10105-0302,United States",40.7631087,-73.9790586,logos/InnoveeConsultingLLC.png
Innpact Solutions,"Periyar Infinia,Kochi,India",10.110076,76.374318,logos/InnpactSolutions.png
iNovaGIS oHG,"Harlesh�user Str. 62,Kassel HE 34130,Germany",51.3239504,9.4396634,logos/iNovaGISoHG.png
InPlace Solutions Ab Oy,"Sabrantie 2,Kruunupyy FI-68500,Finland",63.7301268,23.0365872,logos/InPlaceSolutionsAbOy.png
INRIX Inc,"10210 Ne Points Dr Ste 400,Kirkland WA 98033-7872,United States",47.643521,-122.203697,logos/INRIXInc.png
Instant Calling Spatial Arch Inc,"2322-4500 Kingsway,Burnaby BC V5H 2A9,Canada",49.2294464,-123.0044077,logos/InstantCallingSpatialArchInc.png
Intea Srl,"Via Vittorio Alfieri 47,Palermo 90144,Italy",38.13902,13.34434,logos/InteaSrl.png
Intech Solutions Pty Ltd,"L7 35 Spring St,Bondi Junction 2022,Australia",-33.8924985,151.2464477,logos/IntechSolutionsPtyLtd.png
Integral Ltd,"99 Sala St,Rotorua 3040,New Zealand",-38.1564813,176.265258,logos/IntegralLtd.png
Integrated Informatics USA Inc,"1226 Heights Blvd,Houston TX 77008,United States",29.7935118,-95.3973533,logos/IntegratedInformaticsUSAInc.png
Integrated Skills Ltd,"32 Bell St,Romsey S051 8GW,United Kingdom",50.9877569,-1.4992654,logos/IntegratedSkillsLtd.png
Integrity Management Consulting Inc,"1521 Westbranch Dr Ste 500,Mc Lean VA 22102-3213,United States",38.9270861,-77.2207824,logos/IntegrityManagementConsultingInc.png
Intellichoice Inc,"168 N Gateway Dr,Providence UT 84332-9813,United States",41.711283,-111.828003,logos/IntellichoiceInc.png
Intelligis Technologies,"Calle Coiner Edif 224,Ciudad del Saber,Panama",9.0057078,-79.587603,logos/IntelligisTechnologies.png
Intellimed International Corp,"1825 E Northern Ave Ste 175,Phoenix AZ 85020-3980,United States",33.5569832,-112.0406556,logos/IntellimedInternationalCorp.png
INTERA Inc,"2440 Louisiana Blvd Ne, Suite 700,Albuquerque NM 87110,United States",35.1070032,-106.5674404,logos/INTERAInc.png
COLOSSUS INC,"3809 Mccain Park Dr Ste 102,North Little Rock AR 72116-7853,United States",34.7949713,-92.2247979,logos/COLOSSUSINC.png
Interact Technology Solutions,"Part 7, Block S 67 El-Shatr El-Aash,Cairo 11435,Egypt",30.0444196,31.2357116,logos/InteractTechnologySolutions.png
Interdev Technologies Inc,"900 Holcomb Woods Pkwy,Roswell GA 30076-2579,United States",34.023526,-84.3148796,logos/InterdevTechnologiesInc.png
Interface GIS Inc,"2701 Maroon Ct,Fort Collins CO 80525-6148,United States",40.5430074,-105.0273641,logos/InterfaceGISInc.png
International Computer Works Inc,"111 S Riverhills Dr,Temple Terrace FL 33617-7221,United States",28.0263186,-82.3927082,logos/InternationalComputerWorksInc.png
International Mapping Associates,"5300 Dorsey Hall Dr Ste 201,Ellicott City MD 21042-7818,United States",39.2456014,-76.8328251,logos/InternationalMappingAssociates.png
InterSpatial LLC,"14175 Dallas Pkwy,Dallas TX 75254-4311,United States",32.9385045,-96.8235229,logos/InterSpatialLLC.png
Intterra LLC,"3740 Dacoro Ln Ste 200,Castle Rock CO 80109-2504,United States",39.4005281,-104.8790507,logos/IntterraLLC.png
ioLabs AG,"Blegistrasse 13,Baar ZG 6340,Switzerland",47.2157396,8.5694744,logos/ioLabsAG.png
Iptsat Srl,"Via Sallustiana 23,Roma 00187,Italy",41.9072964,12.4950763,logos/IptsatSrl.png
InspectionReportsOnline.net INC,"1325 Satellite Blvd Nw,Suwanee GA 30024-4651,United States",34.0086704,-84.0737641,logos/InspectionReportsOnline.netINC.png
Islem Geographic Information Systems,"2024 Cadde 14 Beysukent,Ankara 06800,T�rkiye",39.8912507,32.7178291,logos/IslemGeographicInformationSystems.png
Isovist,"Level 15, 171 Featherston Stre,Wellington 6011,New Zealand",-41.2845019,174.7767244,logos/Isovist.png
IT Nexus Inc,"4925 Greenville Ave Ste 200,Dallas TX 75206,United States",32.8458052,-96.7702252,logos/ITNexusInc.png
ITechs,"10 Amin Zaki St Ourouba Road,Cairo 11765,Egypt",30.0831557,31.3235356,logos/ITechs.png
NTT DATA Business Solutions a.s.,"Vyskocilova 1461/2a,Praha 4 140 00,Czech Republic",50.0474589,14.4544618,logos/NTTDATABusinessSolutionsa.s..png
Ito World Ltd,"The Bradfield Centre,Cambridge CB4 0GA,United Kingdom",52.2336658,0.1462957,logos/ItoWorldLtd.png
CTCSP Corporation,"1-16-7 Komazawa,Setagaya Ward 154-0012,Japan",35.6316047,139.65896,logos/CTCSPCorporation.png
Itron Inc,"2111 N Molter Rd,Liberty Lake WA 99019-9469,United States",47.6751209,-117.0917752,logos/ItronInc.png
IVU Umwelt GmbH,"Emmy-Noether-Str. 2,Freiburg im Breisgau BW 79110,Germany",48.0119026,7.8362287,logos/IVUUmweltGmbH.png
Iwane Laboratories Ltd,"7-8-3 Maruyamanishimachi,Sapporo 064-0944,Japan",43.0424977,141.3055136,logos/IwaneLaboratoriesLtd.png
J.A.G JAPAN Corp,"1-12-12 Shibuya,Shibuya Ward 150-0002,Japan",35.660072,139.704356,logos/J.A.GJAPANCorp.png
Jacobsen Daniels Associates,"121 Pearl St,Ypsilanti MI 48197-2611,United States",42.2421537,-83.6141188,logos/JacobsenDanielsAssociates.png
Jadu Ltd,"Universe House,Leicester LE19 1RJ,United Kingdom",52.6133121,-1.19291,logos/JaduLtd.png
Jakarto Cartographie 3D Inc,"207-1111 St Urbain St Bureau,Montreal QC H2Z 1Y6,Canada",45.5076747,-73.5620395,logos/JakartoCartographie3DInc.png
James W Sewall Company,"77 Exchange St,Bangor ME 04401-6612,United States",44.8000584,-68.7675885,logos/JamesWSewallCompany.png
Blue Yonder Inc,"15059 N Scottsdale Rd Ste 400,Scottsdale AZ 85254-2666,United States",33.6233924,-111.9231966,logos/BlueYonderInc.png
Jean-Pierre Cadrin et Assoc. Inc,"300-455, rue MacDonald,Magog QC J1X 1M2,Canada",45.2705031,-72.1519812,logos/Jean-PierreCadrinetAssoc.Inc.png
Ject Co Ltd,"939-3 Hamasada-Cho,Matsue 690-0855,Japan",35.471989,133.0264359,logos/JectCoLtd.png
Jitsuta Co Ltd,"2-8-1 Nakamura,Matsuyama 38 790-0964,Japan",33.8298746,132.7766065,logos/JitsutaCoLtd.png
Johnson Engineering Inc,"2122 Johnson St,Fort Myers FL 33901-3408,United States",26.6391461,-81.8738405,logos/JohnsonEngineeringInc.png
Johnson Mirmiran & Thompson Inc,"40 Wight Ave,Cockeysville MD 21030-2148,United States",39.4895917,-76.6514238,logos/JohnsonMirmiran&ThompsonInc.png
Journey GIS Ltd,"27 Albert Street,Gisborne,New Zealand",-38.6531646,178.0066284,logos/JourneyGISLtd.png
Zenrin Marketing Solutions Co Ltd,"2-105 Kandaawaji-cho,Chiyda Ward 13 101-0063,Japan",35.697582,139.7679375,logos/ZenrinMarketingSolutionsCoLtd.png
JSTech Consulting,"440 L St Nw Unit 906,Washington DC 20001-2584,United States",38.9034158,-77.0173691,logos/JSTechConsulting.png
Juneau Associates Inc PC,"2100 State St,Granite City IL 62040-4725,United States",38.7021395,-90.1462536,logos/JuneauAssociatesIncPC.png
Juniper Systems Inc,"1132 W 1700 N,Logan UT 84321,United States",41.7627621,-111.8621828,logos/JuniperSystemsInc.png
Juvare,"235 Peachtree St Ne Ste 2300,Atlanta GA 30303-1406,United States",33.7604996,-84.3870746,logos/Juvare.png
JW COMM Inc,"164, rue Lockwell,Quebec QC G1R 1V7,Canada",46.8071664,-71.2252456,logos/JWCOMMInc.png
K2FS Sistemas e Projetos Ltda,"Av Rio Branco 123,Rio De Janeiro 20040-005,Brazil",-22.9039554,-43.1778934,logos/K2FSSistemaseProjetosLtda.png
KaarbonTechnology Ltd,"Lone Pine Drive,Ferndown BH22 8LR,United Kingdom",50.7901358,-1.8811913,logos/KaarbonTechnologyLtd.png
KLJ Engineering LLC,"4585 Coleman St,Bismarck ND 58503-0431,United States",46.8556851,-100.7777222,logos/KLJEngineeringLLC.png
Verint Systems UK Limited,"Queen's Rd,Belfast BT3 9DT,United Kingdom",54.6011448,-5.9185709,logos/VerintSystemsUKLimited.png
Kartografie Praha AS,"Ostrovni 30,Praha 110-00,Czech Republic",50.0808198,14.4186486,logos/KartografiePrahaAS.png
KBM Resources Group,"349 Mooney Ave,Thunder Bay ON P7B 5L5,Canada",48.4077648,-89.2359645,logos/KBMResourcesGroup.png
